,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659368.75,19659368.75,False,,17,,,,2024-03-04T11:47:00.000Z,457.77437799058345,1331965235.1025352,-54.5306,-2.06405509,-4.07901582,73.91721205,91.07418933,94.21743972,91.39204985,8999555301.218763,0.3708,9613261937.8,,2024-03-04T11:47:00.000Z,,,,,,2024-03-04 18:48:36.982086
17,7083,Uniswap,UNI,uniswap,950,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.33118404,2024-03-04T11:47:00.000Z,12.647524408957322,348200879.2937769,-19.5357,2.47747106,-0.2687781,19.81923852,105.15695376,93.02581849,110.22208343,7572529941.507107,0.312,12647524408.96,5688567267.77013,2024-03-04T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 18:48:36.982086
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272393.60750493,84000000.0,False,,19,,,,2024-03-04T11:48:00.000Z,90.52986629326715,647626926.3816364,-29.5124,0.66941671,-0.207265,30.21254398,32.65728434,38.78599469,26.09180447,6723869862.568332,0.277,7604508768.63,,2024-03-04T11:48:00.000Z,,,,,,2024-03-04 18:48:36.982086
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459603968.8127112,515022189.01348746,True,,20,459604005.9786363,6111465827.598641,,2024-03-04T11:47:00.000Z,13.297242295757359,225685706.1288227,17.3183,0.39446963,1.6202408,8.67110339,-0.6685302,-5.13811145,168.99711642,6111465333.394329,0.2518,6848374835.0,,2024-03-04T11:47:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 18:48:36.982086
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644331.0,19644331.0,False,,1,,,,2024-03-04T11:53:00.000Z,65185.75950021859,44676746260.34632,108.8892,0.2639174,5.44888944,27.61456501,51.61865449,50.8223198,56.58875335,1280530636108.6885,52.7443,1368900949504.59,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T11:53:00.000Z,3508.8566203554424,18268530939.675182,57.4391,0.37947971,2.8325231,14.87235704,52.29886028,57.36481008,59.59252956,421529952154.75543,17.3626,421529952154.76,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
2,825,Tether USDt,USDT,tether,76750,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T11:52:00.000Z,1.000579779739536,88513013797.6541,33.2267,-0.05096722,0.01918384,0.07111053,0.09395315,-0.05652632,0.05409208,99572924273.3672,4.1013,102859680104.74,,2024-03-04T11:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 18:53:41.746895
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541636.83823958,149541636.83823958,False,,4,,,,2024-03-04T11:52:00.000Z,418.2357694316359,1811926656.6307585,9.6149,-0.26991753,1.41186772,7.03801501,38.6771987,31.31894526,82.14932724,62543661545.1074,2.5761,62543661545.11,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942585.16358805,571043642.9980211,True,,5,,,,2024-03-04T11:53:00.000Z,132.57935150951127,3271739548.5014434,17.1681,0.82249817,2.63837381,31.46240689,34.55171976,34.6889491,120.67873378,58725040696.934975,2.4188,75708595872.31,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T11:53:00.000Z,0.661363068282879,2644984307.381313,10.3808,2.33657549,6.12703996,24.1914499,26.11752689,14.60213332,8.32830121,36152771452.71344,1.4884,66136306828.29,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28930539309.145973,28930539309.145973,False,,7,,,,2024-03-04T11:53:00.000Z,1.000045734318054,7427454886.370625,41.3721,-0.01135401,0.02110486,-0.00335944,-0.00770727,-0.01578271,0.02847858,28931862427.63221,1.1917,28931862427.63,,2024-03-04T11:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 18:53:41.746895
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485427964.833,36671429496.447,False,,8,,,,2024-03-04T11:52:00.000Z,0.7844927344521319,1321739788.2929516,37.323,0.43088175,8.05598223,35.5612439,50.23497686,40.25941835,96.75441887,27838060417.335987,1.1467,35302173050.35,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143326206383.70523,143326206383.70523,True,,9,,,,2024-03-04T11:53:00.000Z,0.16259833464875081,5092276539.290701,78.8063,0.53856096,14.70438975,92.40458162,105.89929981,96.75906445,83.60282452,23304602469.51363,0.9597,23304602469.51,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377252601.6085633,435942241.6085633,False,,10,,,,2024-03-04T11:52:00.000Z,43.62607173933739,577105947.5250274,-20.5365,0.86396194,2.25598617,19.16058978,22.23968222,17.79100312,98.61489234,16458049061.626852,0.6779,31410771652.32,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T11:52:00.000Z,2.6077084836686448e-05,4164400059.0797668,-4.0845,0.0687389,16.75407735,174.31718081,187.05196587,170.88285328,188.3342196,15366949959.123516,0.6328,15373330387.55,,2024-03-04T11:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 18:53:41.746895
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285569190.4119499,1417829692.1203015,True,,12,,,,2024-03-04T11:52:00.000Z,9.986401163308924,792892619.8895652,40.1387,0.79498468,8.91728325,30.71338083,44.89255763,30.01880255,80.40304711,12838209658.644009,0.5288,14159016086.76,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87951758864.37387,87951844619.68097,True,,13,71659659264.0,10109596954.7937,,2024-03-04T11:52:00.000Z,0.14107793783318343,365383228.1665094,20.9791,0.15138744,0.50823028,2.1949324,21.33938682,31.81596901,37.22367128,12408052769.387276,0.511,12408064867.57,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T11:52:00.000Z,20.455232982633337,566729757.3757294,-26.8854,0.20863363,-0.15640835,12.30661856,14.07532625,42.87947006,33.76123675,12009266679.7089,0.4947,20455232982.63,,2024-03-04T11:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 18:53:41.746895
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T11:52:00.000Z,1.0974945151211049,696625941.0472279,-17.8566,0.41788393,2.25960937,10.79200039,39.17625584,27.43843296,38.73340064,10864255103.660711,0.4473,10974945151.21,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468170935.7718573,5103681976.911533,True,,16,3414166606.0,9332400315.574184,,2024-03-04T11:53:00.000Z,2.733434361162568,79086360.1409121,11.8982,1.46561269,3.55342704,29.21576395,34.09969208,24.03050273,15.80034469,9480017606.224133,0.3903,13950579684.14,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659368.75,19659368.75,False,,17,,,,2024-03-04T11:52:00.000Z,458.2766981368969,1330966394.5525475,-53.9907,-1.15493728,-4.17313781,74.21423776,91.3969368,94.38530385,91.64590099,9009430598.205694,0.3711,9623810660.87,,2024-03-04T11:52:00.000Z,,,,,,2024-03-04 18:53:41.746895
17,7083,Uniswap,UNI,uniswap,950,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.33239312,2024-03-04T11:52:00.000Z,12.659011871979148,348161588.5458161,-19.7061,2.42012635,-0.48151478,19.68802827,105.49208324,93.10804287,110.42338218,7579407900.771856,0.3122,12659011871.98,5688567267.77013,2024-03-04T11:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 18:53:41.746895
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272393.60750493,84000000.0,False,,19,,,,2024-03-04T11:53:00.000Z,90.62812738956396,647238874.6005723,-29.2742,0.70314533,-0.53027442,30.44483337,32.87796664,38.94710771,26.15423859,6731167949.388793,0.2773,7612762700.72,,2024-03-04T11:53:00.000Z,,,,,,2024-03-04 18:53:41.746895
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459603968.8127112,515022189.01348746,True,,20,459604005.9786363,6116449771.793826,,2024-03-04T11:52:00.000Z,13.308086292176784,225935388.49921057,17.533,0.46594024,1.75289496,8.79630665,-0.67391536,-4.94879494,168.93314938,6116449277.186487,0.2518,6853959733.78,,2024-03-04T11:52:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 18:53:41.746895
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644331.0,19644331.0,False,,1,,,,2024-03-04T11:57:00.000Z,65132.63480226355,44717561790.02598,109.3956,0.06929288,5.3580074,27.44154649,51.5550618,50.81898991,56.18371681,1279487036957.7847,52.6356,1367785330847.53,,2024-03-04T11:57:00.000Z,,,,,,2024-03-04 18:58:42.815081
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T11:57:00.000Z,3505.8820918094775,18274070389.505585,57.4008,0.31837709,2.76392433,14.65693809,52.28405257,57.26694348,59.1168567,421172612710.2225,17.3262,421172612710.22,,2024-03-04T11:57:00.000Z,,,,,,2024-03-04 18:58:42.815081
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T11:56:00.000Z,1.0007382702009382,88530694206.77222,33.2981,-0.00438559,0.0361266,0.08571482,0.08466583,-0.03865547,0.07492622,99588696487.66815,4.0969,102875972936.64,,2024-03-04T11:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 18:58:42.815081
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541636.83823958,149541636.83823958,False,,4,,,,2024-03-04T11:56:00.000Z,418.26205945975784,1807903017.3115807,9.181,-0.08256087,1.30561522,7.19853097,38.7038965,31.46647544,81.9984448,62547592998.945274,2.5731,62547592998.95,,2024-03-04T11:56:00.000Z,,,,,,2024-03-04 18:58:42.815081
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942585.16358805,571043642.9980211,True,,5,,,,2024-03-04T11:57:00.000Z,132.67220355527277,3277819020.6582923,17.507,1.15408124,2.79522267,31.54563703,34.58194,34.79122489,120.72457469,58766168822.1223,2.4175,75761618442.78,,2024-03-04T11:57:00.000Z,,,,,,2024-03-04 18:58:42.815081
